,summary,url
244,"Текст представляет собой публичный отзыв о голосовом помощнике ""Ви5!{оге"", в котором пользователь оценивает его функциональность, включая возможность запуска музыки, работу в фоновом режиме, отправку смс и авторизацию в других странах. После проверки модератором отзыв будет опубликован.",https://www.rustore.ru/help/sdk/reviews-ratings/unity/2-0-0
245,Текст описывает обмен сообщениями между двумя участниками их виртуальной беседы на русском языке.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-0
246,Текст представляет собой набор букв и символов без четкого смысла.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-0
247,"Отзыв о голосовом помощнике Марусе, который позволяет управлять телефоном, запускать музыку, работать в фоновом режиме, набирать номера, отправлять смс и авторизироваться в других странах.",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-0
248,Текст представляет собой набор случайных символов и не несет информационной ценности.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-0
249,Текст содержит набор символов и не является осмысленным текстом.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-0
250,"В тексте описывается возможный смысл слов ""Вешт Уаме @ — — @ Тагде!"".",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-0
251,Текст представляет собой набор символов без смысловой нагрузки.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-1
252,Героин опять возвращается к своей второй любви.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-1
253,"Пользователь оставил отзыв о приложении Ви5!{оге, где высказал желание иметь голосовой помощник, возможность запускать музыку из телефона, работу в фоновом режиме для набора номеров и отправки смс, а также авторизацию в других странах.Отзыв будет опубликован после проверки модератором.",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-1
254,"Текст некорректен, нужно более подробное описание для составления summary.",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-1
255,Текст содержит непонятные символы и несвязные фразы.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-1
256,Текст представляет собой набор символов и не несет смысловой нагрузки.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-1
257,Текст не имеет ясного смысла или содержания.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/2-0-0
258,Текст не имеет осмысленного содержания.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/2-0-0
259,"Отзыв о голосовом помощнике Маруся, который позволяет управлять телефоном, запускать музыку, отправлять смс и обеспечивает авторизацию в других странах. Ожидание публикации отзыва после проверки модератором.",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/2-0-0
260,Текст представлен на неизвестном языке и не является понятным.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/2-0-0
261,Текст описывает некоторые события в формате аббревиатур и символов.,https://www.rustore.ru/help/sdk/reviews-ratings/unreal/2-0-0
262,"""Сорок и две вещи можно назвать вещью""",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/2-0-0
263,Текст содержит перечень районов и поселков в Москве.,https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/interactive-map/main
264,Текст перечисляет названия населенных пунктов в окрестностях Москвы от Некрасовского до Бронниц.,https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/interactive-map/main
265,"Текст содержит перечисление названий различных поселков и районов, расположенных в окрестностях Москвы.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/interactive-map/main
266,"Текст содержит названия регионов и городов, таких как Таллин, Великий Новгород, Шуляй, Великие Луки, Белосток, Борановичи, Бобруйск, Сольторск и другие.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/map-styles
267,"Текст описывает различные города и селения в России, включая Тверь, Серпухов и Лыбецк.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/map-styles
268,"Текст содержит информацию о различных городах и областях в России, таких как Нижегородская, Рязанская и Липецкая области. В тексте упоминаются также города Елабуга и Рязань.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/map-styles
269,"Текст содержит названия различных географических объектов, в том числе населенных пунктов и районов в районе Красногорска и Москвы.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/map-styles
270,Нет текста для создания summary.,https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/static-map/collection-of-pins
271,"Текст несет в себе комбинацию символов и повторяющихся последовательностей ""О"" и ""©"".",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/static-map/collection-of-pins
272,Текст содержит символьную последовательность без четкого смысла или логики.,https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/static-map/collection-of-pins
273,Текст о Солнечногорске.,https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/static-map/main
274,Текст не содержит информации для написания summary.,https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/static-map/main
275,"Текст содержит информацию о приложении ""УК Клипы: короткие видео"" и предложении обновить его до новой версии. В сообщении также упоминается проверка безопасности антивирусом Касперского.",https://www.rustore.ru/help/sdk/updates/flutter/1-0-0
276,"Текст содержит информацию о обновлении приложения УК Клипы: короткие видео. Рекомендуется скачать новую версию приложения, при этом можно продолжать пользоваться им во время обновления. Текст также упоминает проверку на безопасность антивирусом Касперского и хештег #ПутьСпорта.",https://www.rustore.ru/help/sdk/updates/flutter/2-0-0
277,"Текст представляет собой информацию о возможном обновлении приложения ""УК Клипы: короткие видео"". В тексте упоминается размер обновления, рекомендация скачать новую версию приложения, уведомление о возможности использования приложения во время загрузки обновления. Также есть упоминание о проверке на безопасность антивирусом Касперского и хэштеге ""#ПутьСпорта"".",https://www.rustore.ru/help/sdk/updates/flutter/3-0-0
278,"Текст представляет собой уведомление о необходимости обновления приложения для просмотра коротких видео. Рекомендуется скачать новую версию приложения, но при этом обновление не ограничивает использование текущей версии. Также упоминается проверка безопасности антивирусом Касперского. В конце уведомления есть хэштеги #ПлакатьВПорше и #ПутьСпорта, а также раздел ""Тренды"".",https://www.rustore.ru/help/sdk/updates/flutter/6-0-0
279,"Текст предлагает установить обновление для приложения, заверяя, что пользователь не потеряет данные, связанные с приложением.",https://www.rustore.ru/help/sdk/updates/godot/1-0-0
280,"Пользователь скачал и установил новую версию приложения, чтобы начать пользоваться новыми функциями. В процессе обновления не потерялись данные, связанные с приложением.",https://www.rustore.ru/help/sdk/updates/godot/1-0-0
281,"Предлагается обновить приложение Элеонора до версии с размером обновления 6 МБ. Рекомендуется установить новую версию, при этом можно продолжать пользоваться приложением во время загрузки обновления. Установка обновления не приведет к потере данных. Текст проверен на безопасность антивирусом Касперского.",https://www.rustore.ru/help/sdk/updates/godot/1-0-0
282,Текст содержит информацию о возможности обновления приложения ВК Клипы: короткие видео. Пользователям рекомендуется скачать новую версию приложения размером 24 МБ. Обновление не помешает пользоваться приложением.,https://www.rustore.ru/help/sdk/updates/godot/1-0-0
283,"Предложение о возможном обновлении приложения, которое не приведет к потере данных пользователя.",https://www.rustore.ru/help/sdk/updates/godot/1-0-1
284,Установка новой версии приложения началась. Необходимо подтвердить установку для использования новых функций.,https://www.rustore.ru/help/sdk/updates/godot/1-0-1
285,"Предлагается обновить приложение Элеонора, размер обновления 6 МВ, рекомендуется установить новую версию. Обновление проверено антивирусом Касперского. При установке обновления данные приложения сохранятся.",https://www.rustore.ru/help/sdk/updates/godot/1-0-1
286,"Текст содержит информацию о возможном обновлении приложения ""УК Клипы: короткие видео"", которое требует скачивания и установки новой версии. В процессе обновления можно продолжать пользоваться приложением. Антивирус Касперского проверил безопасность приложения. В конце упоминаются хэштеги #ПлакатьВПорше и #ПутьСпорта.",https://www.rustore.ru/help/sdk/updates/godot/1-0-1
287,"Текст предлагает установить обновление для приложения, заверяя, что пользователь не потеряет данные, связанные с этим приложением.",https://www.rustore.ru/help/sdk/updates/godot/2-0-0
288,"Появилась новая версия для установки приложения с новыми функциями, не потеряв данные.",https://www.rustore.ru/help/sdk/updates/godot/2-0-0
289,"Предлагается обновить приложение Элеонора размером 6 МБ. Рекомендуется загрузить новую версию, при этом можно пользоваться приложением. В процессе установки данных не будет потеряно. Проверено антивирусом Касперского.",https://www.rustore.ru/help/sdk/updates/godot/2-0-0
290,"Текст представляет собой объявление о возможности обновления приложения с короткими видео на VK. Сообщается о размере обновления и рекомендации скачать новую версию. Далее идет уведомление о проверке безопасности приложения антивирусом Касперского. В конце подпись с хэштегами ""#ПлакатьВПорше"" и ""#ПутьСпорта"".",https://www.rustore.ru/help/sdk/updates/godot/2-0-0
291,"Текст говорит о возможности обновления приложения ВК Клипы: короткие видео, с обещанием незамедлительного доступа к приложению даже во время скачивания обновления. Также присутствует упоминание проверки безопасности антивирусом Касперского.",https://www.rustore.ru/help/sdk/updates/godot/3-0-0
292,"Текст описывает процесс обновления приложения ""УК Клипы: короткие видео"" и предлагает скачать новую версию. Раскрывается информация о размере обновления и возможности пользоваться приложением во время загрузки. Также упоминается проверка на безопасность антивирусом Касперского и хэштег #ПутьСпорта.",https://www.rustore.ru/help/sdk/updates/kotlin-java/1-0-1
293,"Текст представляет собой промо-информацию о обновлении приложения для просмотра коротких видео. Рекомендуется скачать новую версию приложения, при этом подчеркивается, что пользователи смогут пользоваться приложением во время обновления. Также упоминается проверка безопасности антивирусом Касперского и хэштеги #ПлакатьВПорше и #ПутьСпорта.",https://www.rustore.ru/help/sdk/updates/kotlin-java/2-0-0
294,"Текст представляет собой рекламу приложения ""УК Клипы: короткие видео"". В нем говорится о необходимости обновления приложения, размере обновления и рекомендации скачать новую версию приложения. Также упоминается проверка на безопасность антивирусом Касперского.",https://www.rustore.ru/help/sdk/updates/kotlin-java/3-0-0
295,"Текст содержит информацию о обновлении приложения УК Клипы: короткие видео, размере обновления и возможности пользоваться приложением во время загрузки. Также упоминается проверка на безопасность антивирусом Касперского и хэштеги #ПлакатьВПорше и #ПутьСпорта.",https://www.rustore.ru/help/sdk/updates/kotlin-java/6-0-0
296,Текст представляет собой сообщение о доступных обновлениях и просьбе установить новую версию приложения для просмотра коротких видео. Сообщение также содержит информацию о безопасности приложения и рекомендует скачать обновление.,https://www.rustore.ru/help/sdk/updates/react/2-0-0
297,"Текст представляет собой рекламу приложения ""УК Клипы: короткие видео"" с информацией о возможности обновления приложения, размере обновления, рекомендации скачать новую версию, возможности пользоваться приложением во время скачивания обновления. Также упоминается проверка на безопасность антивирусом Касперского и хэштег #ПутьСпорта.",https://www.rustore.ru/help/sdk/updates/react/3-0-0
298,"Текст представляет собой рекламное сообщение о приложении для просмотра коротких видео на планшетах и смартфонах. Сообщается о возможности обновления приложения, размере обновления, а также рекомендации скачать новую версию. Также упоминается проверка на безопасность антивирусом Касперского.",https://www.rustore.ru/help/sdk/updates/react/6-0-0
299,"Предложено обновление приложения Элеонора размером 6 МВ, рекомендуется установить новую версию без потери данных. Проверено на безопасность антивирусом Касперского.",https://www.rustore.ru/help/sdk/updates/unity/0-2-0
300,"Текст предлагает обновить приложение для просмотра коротких видео и устанавливает, что при скачивании обновления приложение останется доступным. Также утверждается, что приложение проверено на безопасность антивирусом Касперского. В конце упоминаются различные хэштеги, такие как #ПлакатьВПорше и #ПутьСпорта.",https://www.rustore.ru/help/sdk/updates/unity/0-2-0
301,"Обновление приложения Элеонора размером 6 МБ рекомендовано к скачиванию, при этом можно продолжать пользоваться приложением. Установка обновления не приведет к потере данных. Антивирус Касперского проверил приложение на безопасность.",https://www.rustore.ru/help/sdk/updates/unity/0-2-1
302,"Текст содержит информацию о необходимости обновления приложения ВК Клипы: короткие видео, размере обновления и рекомендациях по скачиванию новой версии. Также упоминается проверка на безопасность антивирусом Касперского и хештег #ПутьСпорта.",https://www.rustore.ru/help/sdk/updates/unity/0-2-1
303,"Предлагается установить обновление для приложения, не потеряв при этом связанные с ним данные.",https://www.rustore.ru/help/sdk/updates/unity/2-0-0
304,"Установка новой версии приложения началась, подтвердите ее для использования новых функций. Рекомендуется установить обновление, чтобы не потерять данные.",https://www.rustore.ru/help/sdk/updates/unity/2-0-0
305,Текст предложения: Рекомендуется обновить приложение Элеонора. Размер обновления - 6 МВ. Обновление проверено антивирусом Касперского. При установке обновления данные приложения не потеряются.,https://www.rustore.ru/help/sdk/updates/unity/2-0-0
306,Текст о возможности установки обновления для приложения без потери связанных данных.,https://www.rustore.ru/help/sdk/updates/unity/3-0-0
307,Предлагается установить новое обновление приложения для получения новых функций без потери данных.,https://www.rustore.ru/help/sdk/updates/unity/3-0-0
308,"Установка обновления Нейо \/Мопа завершена, можно продолжать работу.",https://www.rustore.ru/help/sdk/updates/unity/3-0-0
309,"Рекомендуется обновить приложение Элеонора размером 6 МБ. Обновление не повлияет на вашу возможность пользоваться приложением, а также прошло проверку на безопасность антивирусом Касперского.",https://www.rustore.ru/help/sdk/updates/unity/3-0-0
310,"Текст содержит непонятные символы и слова, которые нельзя проинтерпретировать.",https://www.rustore.ru/help/sdk/updates/unreal/1-0-0
311,"Текст представляет собой рекламу приложения для просмотра коротких видео. Пользователи призываются обновить приложение и получить новую версию. В тексте также упоминается проверка на безопасность антивирусом Касперского. В конце текста фраза ""Путь Спорта"" указывает на тематику контента, которую можно найти в приложении.",https://www.rustore.ru/help/sdk/updates/unreal/1-0-0
312,"Текст ""Вешт Уаме @ —— @ Таще! шп уаше"" не имеет ясного смысла.",https://www.rustore.ru/help/sdk/updates/unreal/1-0-1
313,"В тексте говорится о возможности обновления приложения ВК Клипы для просмотра коротких видео. Обновление занимает 24 МВ, но пользователь может и дальше пользоваться приложением во время скачивания. Также упоминается проверка на безопасность антивирусом Касперского и хэштеги #ПлакатьВПорше, #ПутьСпорта, а также раздел с трендами.",https://www.rustore.ru/help/sdk/updates/unreal/1-0-1
314,Текст представляет собой набор случайных символов без смысловой нагрузки.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
315,"Текст описывает какой-то процесс или событие, связанный с участием нескольких людей или групп.",https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
316,Текст не содержит смысловой информации.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
317,Текст представляет собой набор символов и несвязанных слов.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
318,"Текст рассказывает о новом напитке ""ИЕ — ЕВБОНБОТООЕОНОеЙчЫоВия"", который представлен в рекламной кампании. Рекламируется новый вкус и ключевые особенности напитка.",https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
319,Текст содержит различные символы и несвязные фразы.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
320,Текст содержит некорректные символы и несвязанную последовательность цифр и знаков.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
321,Предлагается обновить приложение Элеонора до новой версии размером 6 МБ. Обновление проверено антивирусом Касперского и не потребует потери данных.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
322,Текст не имеет ясного смысла.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
323,Текст представляет собой набор символов и не содержит понятной информации.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
324,"Обновление для приложения доступно, при установке вы не потеряете связанные данные.",https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
325,"Установите новую версию приложения, чтобы пользоваться новыми функциями без потери данных.",https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
326,Текст не содержит смысловой информации.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
327,"Текст не имеет смысла, состоит из бессвязных символов.",https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
328,Текст содержит нечитаемые символы и несвязанные слова.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
329,Текст предложения не имеет четкого смысла или содержания.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
330,Текст несвязанный и нечитаемый.,https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
331,Текст не имеет смысла или связи.,https://www.rustore.ru/help/sdk/updates/unreal/3-0-0
332,"Текст рассказывает о необходимости обновления приложения ""ВК Клипы: короткие видео"" и предлагает скачать новую версию для получения более актуальной информации. Украшены хэштегами #ПлакатьВПорше и #ПутьСпорта.",https://www.rustore.ru/help/sdk/updates/unreal/3-0-0
333,"Короткое описание текста: В тексте упоминаются различные функции и настройки аккаунта, такие как способы оплаты, история платежей, подписки, безопасность, детский режим, тема интерфейса, помощь и возможность выхода из аккаунта.",https://www.rustore.ru/help/users/authorization/how-to-get-out
334,"Единый аккаунт для всех сервисов, предлагаемых Марией Ивановой, позволяет войти на Госуслуги и другие сервисы. При этом необходимо согласиться с пользовательским соглашением и политикой конфиденциальности.",https://www.rustore.ru/help/users/authorization/login-alfa-id
335,Текст предлагает зарегистрироваться или войти в аккаунт Альфа-Банка для связывания с УК 10 через мобильное приложение или через звонок в банк.,https://www.rustore.ru/help/users/authorization/login-alfa-id
336,"Создание единого аккаунта для использования всех сервисов, таких как Госуслуги, с одним логином и паролем. Пользователь соглашается с пользовательским соглашением и политикой конфиденциальности.",https://www.rustore.ru/help/users/authorization/login-gosuslugi-id
337,"Текст представляет собой форму для авторизации на госуслугах. На ней можно войти с помощью телефона, е-mail или СНИЛС, ввести пароль или восстановить его, также есть возможность зарегистрироваться.",https://www.rustore.ru/help/users/authorization/login-gosuslugi-id
338,"Текст предлагает использовать единый аккаунт для всех сервисов, приглашает войти в аккаунт или зарегистрироваться с помощью определенных методов. Пользователь должен принять пользовательское соглашение и политику конфиденциальности.",https://www.rustore.ru/help/users/authorization/login-sber-id
339,"Текст представляет собой отображение экрана с вводом пароля для входа, предлагает несколько вариантов паролей и предупреждает о невозможности входа. Внизу указаны версия и различные опции для входа.",https://www.rustore.ru/help/users/authorization/login-sber-id
340,В 12:30 приложение Сбербанка позволяет подключить ранее сохраненные карты.,https://www.rustore.ru/help/users/authorization/login-sber-id
341,"Текст предлагает использовать единый аккаунт для всех сервисов, предоставляет возможность войти в другой аккаунт или войти с помощью различных способов. При нажатии на кнопку ""Продолжить"" пользователь принимает пользовательское соглашение и политику конфиденциальности.",https://www.rustore.ru/help/users/authorization/login-tinkoff-id
342,"Текст представляет собой запрос на ввод пароля для входа в аккаунт. Авторизация происходит через ввод пароля, а также возможность восстановления пароля в случае его утери.",https://www.rustore.ru/help/users/authorization/login-tinkoff-id
343,Проверка актуальности номера телефона для подтверждения или изменения.,https://www.rustore.ru/help/users/authorization/login-tinkoff-id
344,"Запрос на постоянный доступ к персональным данным - ФИО, номеру телефона и электронной почте, с согласием на оферту.",https://www.rustore.ru/help/users/authorization/login-tinkoff-id
345,"Текст предлагает продолжить без авторизации, при этом предупреждает о необходимости принятия Пользовательского соглашения и Политики конфиденциальности для экосистемы УК и Виб1оге.",https://www.rustore.ru/help/users/authorization/login-vk-id
346,Выберите аккаунт для входа: Вадим Казанцев или Алекс Корн.,https://www.rustore.ru/help/users/authorization/login-vk-id
347,"Приложение получит доступ к портрету пользователя, адресу электронной почты, логину, имени, фамилии, полу и номеру телефона. Оплата будет проходить через Уапаех Рау, а также будет возможность управлять заказами Уапфаех Рау Спескоие.",https://www.rustore.ru/help/users/authorization/login-yandex-id
348,Текст об опросе пароля для входа в аккаунт пользователя по имени Александра К.,https://www.rustore.ru/help/users/authorization/login-yandex-id
349,Проверка актуальности номера телефона.,https://www.rustore.ru/help/users/authorization/login-yandex-id
350,"Текст представляет собой список популярных приложений и игр на мобильных устройствах, таких как мессенджеры, приложения для изучения иностранных языков, редакторы контента и игры. Некоторые из представленных приложений позволяют создавать цифровые аватары, изучать английский, немецкий, французский и испанский языки, а также общаться через видеочат.",https://www.rustore.ru/help/users/authorization/without-authorization
351,"Рекламные предложения о приложениях Госуслуг, Сбербанк Онлайн и других приложениях и играх для мобильных устройств.",https://www.rustore.ru/help/users/authorization/without-authorization
352,"Текст описывает актуальные акции, предлагающие бонусы за покупки. Акция заканчивается через определенное количество дней, часов, минут и секунд. Бонусы начисляются за совершенные транзакции.",https://www.rustore.ru/help/users/purchases-and-returns/foreign-apps
353,"Текст содержит различные разделы приложения, такие как отзывы, способы оплаты, история платежей, подписки, безопасность, детский режим, темы, помощь, игры и профиль.",https://www.rustore.ru/help/users/purchases-and-returns/link-bank-card
354,Текст о привязке карты в СберБанке для оплаты через интернет.,https://www.rustore.ru/help/users/purchases-and-returns/link-bank-card
355,"Сводка платежей за июнь и июль, включая приобретение различных игр и подписок на сервисы.",https://www.rustore.ru/help/users/purchases-and-returns/paid-apps
356,"Серия игр и приложений с улиткой Бобом, а также другими персонажами из мультсериала ""Губка Боб"", включающая различные развивающие и развлекательные игры для детей всех возрастов.",https://www.rustore.ru/help/users/purchases-and-returns/paid-apps
357,"Текст о перечне игр, представленных на платформе. Включает в себя рекомендации, новинки и описание некоторых игр, таких как ""Улитка Боб"" и ""Вега Микс"". Наличие различных категорий игр для скачивания.",https://www.rustore.ru/help/users/purchases-and-returns/paid-apps
358,"Покупка 100 кристаллов снаряжения за 2 500,00 Р в Г Мавегсага ++4125 через Альфа Банк. Дата покупки: 15 июля 2022 года в 17:45.",https://www.rustore.ru/help/users/purchases-and-returns/payment-history
359,"Текст содержит информацию о покупке или продлении подписки, возможности добавить до 5 пользователей в тарифный план, дополнительных преимуществах подписки и возврате платежа на счет. Дата покупки - 15 июля 2022 года, способ оплаты - Мас1егсага ++4125 через Альфа Банк. Возврат платежа может занять до 5 рабочих дней.",https://www.rustore.ru/help/users/purchases-and-returns/payment-history
360,"История платежей за июнь и июль включает в себя покупку различных игр, подписок и премиум-услуг.",https://www.rustore.ru/help/users/purchases-and-returns/payment-history
361,"Текст представляет собой историю платежей за месяцы май, июнь и июль. В июле был сделан платеж за продление подписки, в июне были совершены покупки цифрового контента, приложений и добавлена карта. В мае также был совершен платеж за продление подписки.",https://www.rustore.ru/help/users/purchases-and-returns/payment-history
362,"Текст представляет собой информацию о возможности добавления до 5 других пользователей в тарифный план, дополнительных преимуществах подписки, стоимости, дате покупки и способах оплаты.",https://www.rustore.ru/help/users/purchases-and-returns/payment-history
363,"Список способов оплаты картами различных банков, включая Альфа-банк и Сбербанк. Возможность оплатить новой картой.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method
364,"Покупка на сумму 2190 рублей с карты ""Ки$боге"". Возможность выбора другой карты и подписка за ту же сумму.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method
365,"Предложена подписка на ""Премиум"" с доступом к 100 000 фильмам, сериалам и спортивным трансляциям. Первые 7 дней бесплатно, затем можно выбрать подписку на 12 месяцев за 6990р, на 3 месяца за 2190р или на 1 месяц за 799р. Есть возможность автопродления подписки.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method
366,"Текст предлагает выбрать банк для осуществления оплаты через мобильное приложение. Варианты банков: Сбербанк, Альфа-Банк, Райффайзен, Тинькофф.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method/fast-payment
367,Оплата киносеанса через систему быстрых платежей с помощью номера телефона в размере 200 рублей.,https://www.rustore.ru/help/users/purchases-and-returns/payment-method/fast-payment
368,"Текст о возможности оплаты по номеру телефона через операторов Билайн, Мегафон и Теле2, с возможной комиссией оператора.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method/mobile-balance
369,Текст содержит код подтверждения и номер телефона для получения кода на русском языке.,https://www.rustore.ru/help/users/purchases-and-returns/payment-method/mobile-balance
370,Текст предлагает оплатить сумму в 200 рублей системой быстрых платежей через мобильный телефон.,https://www.rustore.ru/help/users/purchases-and-returns/payment-method/mobile-balance
371,"Текст представляет собой набор непонятных символов и чисел, не несущих смысловой нагрузки.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method/sberpay
372,"Текст говорит о возможности сохранить способ оплаты для последующих покупок, что позволит избежать повторного ввода данных. В случае необходимости, сохраненный способ оплаты можно будет удалить из профиля.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method/sberpay
373,"Текст представляет собой информацию о возможности оплаты с помощью новой карты Ш Виббоге, а также о системе быстрых платежей. Также предложено оплатить с помощью Тинькофф С.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method/tinkoff-pay
374,Текст отсутствует.,https://www.rustore.ru/help/users/purchases-and-returns/payment-method/tinkoff-pay
375,Текст говорит о возможности подключения ранее сохраненных карт к приложению Сбербанк 10 в 12:30.,https://www.rustore.ru/help/users/purchases-and-returns/sber-id-connect
376,Возможности добавления и оплаты картами Сбербанка.,https://www.rustore.ru/help/users/purchases-and-returns/sber-id-connect
377,Добавление способа оплаты через Сбербанк и Альфа Банк.,https://www.rustore.ru/help/users/purchases-and-returns/sber-id-connect
378,Текст предлагает авторизацию через Сбер 10 с помощью введения номера телефона. Сервис предоставляет возможность входить без повторного ввода логина и пароля до 30 дней. Пользователь может удалить файлы cookie или отказаться от использования сервиса.,https://www.rustore.ru/help/users/purchases-and-returns/sber-id-connect
379,"Покупка на сумму 2190,00 рублей с карты Ки$боге. Возможность выбора другой карты и подписки за ту же сумму.",https://www.rustore.ru/help/users/purchases-and-returns/subscribe
380,"Подписка ""Премиум"" предлагает доступ к 100 000 фильмам и сериалам, а также спортивному контенту, на 7 дней бесплатно. После бесплатного периода можно выбрать период подписки: на 12 месяцев за 6990₽, на 3 месяца за 2190₽ или на 1 месяц за 799₽. Доступны скидки: -27% на годовую подписку и -8% на месячную.",https://www.rustore.ru/help/users/purchases-and-returns/subscribe
381,Текст предлагает изменить метод оплаты на быструю оплату онлайн через Сбербанк.,https://www.rustore.ru/help/users/purchases-and-returns/subscription-management
382,"Приложение ОККо предлагает доступ к кино, сериалам, спорту и ТВ через подписку пермиум за 2500 рублей в год. Включены кино, спортивные трансляции, Атефахека, Заг уйи и каталог 4К. Подписка действительна до 13 августа 2024 года и может быть возобновлена в любое время до конца оплаченного периода.",https://www.rustore.ru/help/users/purchases-and-returns/subscription-management
383,"Текст содержит различные разделы и функции приложения, такие как отзывы, способы оплаты, история платежей, подписки, безопасность, детский режим и другие.",https://www.rustore.ru/help/users/purchases-and-returns/subscription-management
384,"Новый тариф Яндекс.Диска включает 1ТБ хранилища и возможность добавить до 5 пользователей. Подписка включает в себя бесплатный период на 2 недели, после чего будет начислен первый платеж. В случае отмены подписки теряется доступ к бесплатному периоду.",https://www.rustore.ru/help/users/purchases-and-returns/subscription-management
385,"Подписки на Яндекс.Диск, ОККо и Висии с августа 2022 года будут платными, после бесплатного периода.",https://www.rustore.ru/help/users/purchases-and-returns/subscription-management
386,"Текст содержит информацию о редактировании различных данных, включая номера телефонов и банковские карты.",https://www.rustore.ru/help/users/purchases-and-returns/vk-connect
387,Текст о способах оплаты через различные банки и мобильных операторов.,https://www.rustore.ru/help/users/purchases-and-returns/vk-connect
388,"Текст содержит различные названия организаций и контактные данные, а также указания по редактированию карт и переходу в УК 10.",https://www.rustore.ru/help/users/purchases-and-returns/vk-connect
389,"Текст содержит ссылки на различные разделы и функции в приложении или веб-сайте, такие как личный кабинет, отзывы, способы оплаты, история платежей, подписки, помощь и маркетинговая рассылка.",https://www.rustore.ru/help/users/purchases-and-returns/vk-connect
390,"Текст представляет собой список различных способов оплаты, включая Мир, Сбербанк, Билайн, Альфа Банк и другие.",https://www.rustore.ru/help/users/purchases-and-returns/vk-connect
391,"Текст содержит информацию о различных способах оплаты, включая карты, мобильные операторы и банковские услуги.",https://www.rustore.ru/help/users/purchases-and-returns/vk-connect
392,"Файл ""Виб1оге.арК"" может быть опасным. Следует ли все равно его скачать?",https://www.rustore.ru/help/users/start/app-install
393,Текст предлагает скачать и установить приложение Ви$!оге на устройства от Android 6.0 и выше. Для этого нужно скачать установочный файл на свой смартфон.,https://www.rustore.ru/help/users/start/app-install
394,Установка приложений из сторонних источников заблокирована на устройстве в целях безопасности.,https://www.rustore.ru/help/users/start/app-install
395,"Маруся - голосовой помощник для скачивания, оценивания и использования детских сказок, любимой музыки и прогноза погоды. Предоставляет полезные инструменты и интересные приложения.",https://www.rustore.ru/help/users/start/app-page
